subject_id,ankle,arm-length,bicep,calf,chest,forearm,height,hip,leg-length,shoulder-breadth,shoulder-to-crotch,thigh,waist,wrist
6JfuBS-duD_BLzV6gxsQjcPc7gv6mgQBTuNzdnp6gfA,25.101114749908447,46.00689247676304,36.018396513802664,43.545895031520296,116.80366270882743,28.71763038635254,164.6748390197754,112.64590563092914,73.58409799848285,35.211478914533345,61.317353521074565,65.26550647190639,99.61196190970284,17.855138846806117
6PTzEsHtIS7BmBGKDa9YNJNB__vpQwsxFrKi3EF_d2Q,21.4978940425775,51.84791056315104,22.74645233154297,31.982500809889572,81.7645259759365,22.19691002674592,176.53240497295673,88.14900950896434,85.91909653101212,32.2844001574394,60.80210045056465,45.550230368589745,68.60217813345102,14.423040634546524
6Xz1aGZP_g084xrBEy0UYJjzozZhj3G1wx_cFS9q-UM,23.00340909543245,47.44310196586277,31.879530699356742,36.913297901982844,112.22760076108186,25.11063360131305,167.30829388162365,115.56357342263927,77.49918398649797,33.80503944728685,62.646604289179265,55.56568195508874,104.13230431598166,15.836909791697627
6c5kXvps2J7p2W5vbM6bRw4exDRtp97Tv83Egk9jzqY,27.453835010528564,52.58048677444458,32.26858973503113,41.700759410858154,103.34947490692139,27.821848392486572,179.39609336853027,105.37317657470703,78.16330051422119,38.54517698287964,71.18603229522705,55.545390605926514,91.6367130279541,17.248310565948486
6xSAqvQy_Z-Us1pkj_VDz5A-AZaIveMqaVDT-zuO-nE,23.229475021362305,48.040489196777344,27.33776092529297,34.20138168334961,91.72704315185548,23.53310203552246,169.6326904296875,103.0334930419922,78.59382629394531,34.797924041748054,61.928565979003906,53.62362670898438,85.42405700683594,14.969315528869627
7Grk1NNK3XYiCjt1lfobViSPIzrXCiOADVp7vvhCa_k,22.717173894246418,42.70625661214193,30.41869913736979,35.73214518229167,110.90323994954427,25.701096979777024,156.97916564941406,102.24608459472655,68.71905466715495,34.288596089680986,59.4697380065918,54.252490234375,98.42097422281901,15.362356313069661
7JBr5FGDywYl_kllq0_0fRMFWzDU0TB94LSGzryaPLo,24.2669194539388,52.34465344746908,27.21204662322998,35.310462951660156,98.40014521280925,24.967003504435223,173.4093780517578,94.70706303914388,81.32889175415039,36.83473523457845,64.42627334594727,49.89515686035156,86.02011744181316,16.531431198120117
95mZGlSSMrgK7GkSX_xfx_jAMlgsojYhlbOIhxdGoVE,22.500428676605225,52.1617374420166,27.843544960021973,34.48959255218506,100.50688362121582,26.04114055633545,168.81137466430664,100.37859153747559,81.66708564758301,34.689659118652344,59.4821195602417,53.76916980743408,81.50304412841797,16.724834442138672
9T0rg9AnasRkTw_sUPRRI-9rcZNFxv71DT1dMqY8UGA,23.053158026475174,46.826292478121246,32.77848008962778,39.61424842247596,98.0469260582557,26.484315945551945,162.83688471867487,109.82260748056265,74.78288855919472,34.28641084524301,59.867405524620644,60.82517447838416,85.89048649714543,16.40879014822153
Ajn0E-3juN47I6dkxaN3TiP_VVDioqI5OEBdFop48tI,24.164435195922852,46.48722114562988,28.158482933044432,40.242387008666995,98.33932571411133,25.460982894897462,166.74480590820312,96.17027282714844,74.19152755737305,34.4576171875,62.6844898223877,53.77231712341309,77.3151138305664,16.138604736328126
Cax6OW9AlHPd_6hLl6_uFfnwE8q7Egg8BjEolbgvVqo,24.83498682294573,51.753221239362446,30.850576400756836,37.02972684587751,106.59656524658203,28.031097684587753,182.2700384230841,99.75696418398903,80.80187152680897,37.52137120564779,70.48967452276321,54.54051753452846,90.96423012869698,17.186947686331614
DF_TvDglB-jDlNiMHqrOyzMLB4dvQwkwFp_WEpXc5Yg,21.60187135423933,50.63703482491629,28.840106964111328,35.05410739353725,93.72027696881976,24.608908244541713,172.33225577218192,103.15316717965263,80.77750287737165,33.63980565752302,61.92130661010742,56.63099316188267,80.4006827218192,15.903166907174247
DSgq40EMwRGMB0PcvBnYuRxMM3haDvyMyOM5emZTbB0,23.838090896606445,46.23006693522135,29.879313151041668,34.62746047973633,98.28332265218098,26.85218874613444,167.54319763183594,96.60519409179688,72.73407236735027,36.7354990641276,65.63599650065105,48.70168431599935,86.75336456298828,16.84242312113444
Dx8-J4Z8XqOxz0bbQgMaajF0hI9-OhZMt6igruDAvLE,23.980155999319894,48.53686556134905,33.66665682111468,33.81108714512416,98.68146078927177,29.17044154575893,174.32667367117745,91.90319017682756,79.76785975864955,36.54110488891602,63.615188925606866,47.548316192626956,74.82287052699498,16.4930657523019
EA_ePbfS4QaBH-Goq7gIxT4wTt6OdOWHVXUMRurUSxQ,25.551592254638674,48.09056243896484,35.06394805908203,40.14759750366211,108.41487121582031,29.307009506225587,175.40694274902344,106.99082641601562,75.31250457763672,38.72245178222656,68.3386962890625,58.67408447265625,95.03644409179688,18.40258674621582
Emel-lHVBvlLuD5uIvHVc3k8-1jsv0Uad9NRjsjrkKQ,24.33893394470215,46.21139907836914,24.18675422668457,37.67805099487305,89.51002502441406,22.56557273864746,164.51492309570312,90.9089584350586,73.70159912109375,32.907283782958984,60.95741653442383,51.51319885253906,70.45824432373047,15.354081153869627
EnjthWFE8xVHewrQK033alOt-MyRDjAZtl5pq1xPYsA,24.28347396850586,49.39330037434896,29.101226170857746,38.393356323242195,105.99812316894531,26.582443873087566,176.38211059570312,101.43917846679688,78.35018666585286,36.42423629760742,69.34874979654948,53.12795893351237,93.65714009602864,16.272207895914715
F8uj6alzF3nazjTnSgq_DWDsiCHc0WnYGNyVOMEf-8A,25.214806730096992,49.27024459838867,28.630819407376375,35.55436134338379,104.13691954179244,27.948193290016867,171.5434868552468,94.82012523304333,78.56749482588334,37.19290421225808,63.03430123762651,48.95908875898881,79.02116463401101,17.064429369839754
FIIb7-8bRielrHf2Yyd4Ewsa2KkKE8SGWBdSJqNzRpY,25.574668884277344,49.47516441345215,35.36725997924805,38.13559913635254,109.22668075561523,30.54075336456299,177.22457885742188,102.98221206665038,79.27981948852539,37.804508209228516,67.67802810668945,58.49483680725098,88.77295684814453,18.08021640777588
FLwFwR5T23HdtLz-oF94PDLDwiA_nRFAPzX_S2sfhqM,25.24789529688218,50.90667657291188,33.825038461124194,39.60149450863109,111.03836867388557,29.15261728623334,178.58057448443245,105.28637381160961,80.46756340475643,38.8597625283634,67.59282190659466,55.660396575927734,95.65231951545266,18.53453265919405
HC9keb0Y_wT4x2j4Bc4Ij0wPaCLz38ymDpqm142_UiQ,26.892132168724423,52.82665815807524,31.41304515656971,39.32513627551851,101.18573361351376,29.275112242925736,181.26641991024925,102.85498882475353,81.44427926199776,37.52596137637184,70.05363464355469,58.09280341012137,85.14968508765811,18.825113932291668
IZ-j_GhGEb5TfReZc6gnNP-wrj-HzuULnZsrpr1chvg,24.727005525068805,55.703157598322086,32.57851201837713,36.651080044833094,108.35509005459872,28.23656550320712,188.75180053710938,102.48163257945667,84.87652865323153,39.97420258955522,73.59163735129617,55.397031957452946,88.00361772017045,17.715785113247957
IjWPiWUM9mg0EKc9pJsq_32y48utYeL2wrEnFBTvNCw,22.511669158935547,49.99984741210938,27.57504463195801,31.988874435424805,92.89216613769531,25.60207939147949,172.2332000732422,91.69583129882812,79.40204620361328,35.41562271118164,64.14740753173828,47.27264022827149,80.28559112548828,16.49559211730957
JQdy-88z-nwoTsWK0MBddftPtzxSNC6pxN7Iel4oScQ,21.332627402411568,50.08481894599067,28.4957947201199,34.17551049126519,92.14131469726563,22.760431586371528,167.20062255859375,97.42554677327475,78.28036329481337,32.4558592054579,60.31913350423177,52.63429438273112,79.82674407958984,14.58132298787435
Luz-tgL7-IvsYF7B2jmP36yy-bWaWFK9po3PvES8iWY,23.682870441012913,54.92638651529948,31.665129555596245,35.165139516194664,101.03504859076605,27.43271764119466,186.75677490234375,104.75397830539279,88.41368696424696,36.65569135877821,68.90782080756293,55.26870430840386,90.96250322129991,16.6069213019477
LzH7czr0Gmn0o3HS12dEELqX8o51tta9kRPflhvjwsY,24.345027097066243,52.7513666788737,30.128653208414715,35.98569946289062,101.52428690592448,26.50428606669108,181.22013092041016,97.51238861083985,79.2274792989095,39.079956690470375,70.8800676981608,53.1979554494222,80.73619893391927,16.722328440348306
Mrq4MhWptluvgMB-LCjGQl950hLNxVxQhBbzo--Il5E,28.820775234338008,51.69017514315519,33.977393294825696,44.54934125958067,113.95888449928977,30.357381936275598,183.0304394346295,106.77469010786577,83.27974446614583,39.92230548280658,70.00512810909387,55.94599232529149,98.25038979270242,20.187081828261867
NUDNE9WoUBzxlMEe1LQa4gz-xUGpIFbXnDs2eW3NJhI,24.999798366001674,50.24070794241769,29.51528821672712,38.04690170288086,99.71060725620815,26.29391779218401,168.80369131905692,108.25816563197544,79.12088448660714,35.11195319039481,61.76496669224331,63.85529981340681,86.56409563337054,16.873212814331055
PIZ1cRaUw7gN2AHaIaE6UPVAnuAq-6LR04I9pkj6FLo,24.548502071483714,50.628350025898705,28.761961292576146,39.2898719375198,93.78097121779983,25.34022197207889,173.74991380846177,94.67541771966057,79.79389891753326,34.38223338771511,63.414236738875104,52.20494760049356,78.14131576950486,16.810416247393633
PThSjJ6NWmj_q2nU966OHPowwt2HsvtPWtw7O1ZAAGE,24.313783645629886,51.51115036010742,30.31942749023437,37.4023323059082,100.02445220947266,26.47530174255371,173.521240234375,97.63410949707031,83.29008483886719,38.27985382080078,62.36943054199219,54.53318405151367,83.09007263183594,15.807734489440918
RdU37isT98Jr1e9DqgrjHCl5gBYI1lDJtt7n7QdhFr4,22.05774491833102,43.94066952120873,27.163634392522997,35.133787339733495,98.02106549662929,23.281812360209802,159.1188738423009,98.20642434397051,72.0784897342805,32.23889369349326,58.6053220687374,51.83018530568769,81.27308925505608,15.021616720384166
RiUtVC888GhxiPPvh_EVBY5JLaXi5qWWK94tkNVeHbY,23.90708287556966,47.93081792195638,27.87419319152832,35.94906743367513,104.11199696858723,24.639652252197266,172.11468505859375,105.3911844889323,77.14454396565755,32.82927322387695,63.80980936686198,56.435324350992836,86.60416412353516,15.677825609842936
SJ47wUVOSH7IsveBnaFMvOhunNN_vK-Q0JxKIYsBDBA,21.46863419669015,45.17896525065104,25.77782658168248,35.85015415009998,80.19865344819569,22.356038411458332,156.02218337286087,91.36277952648345,71.10574522472564,30.343260810488747,56.907547360374814,49.45640963599796,68.48870667957124,14.234790302458263
T0RAtMAIV4dHp9mMak8ATuW4pS1rKNvU6xM6sCxbBSw,25.73903121948242,50.209473876953126,29.553214950561525,39.84525421142578,101.58103973388671,27.935539321899412,173.26110595703125,97.88372802734375,79.27175872802735,38.12826599121094,66.4494692993164,52.38524383544922,84.36710662841797,17.537088165283205
TlIG_3sXZLuH7T9nQMivDNnzJn4fFYQy1P0KqC3ldUQ,21.799072699113324,48.870905269276015,28.090523979880594,34.70687137950551,101.43885387073864,25.173789371143688,164.76496956565163,94.5334753556685,76.25013767589222,34.678315596147016,58.79351251775568,49.56666495583274,82.4649727561257,16.069881612604316
Ukvlhaesp0m8DIMdAx9QT2HPOrNbrOsz88AuMsOveXc,23.415827178955077,47.35348790486653,29.386381657918296,37.80374526977539,101.5721430460612,25.228377024332683,167.3542673746745,101.77014363606771,76.08184204101562,34.07174784342448,62.21802597045898,52.39657287597656,83.9991241455078,16.299750645955402
_HHaGa0t2JffDt5OlyfmnroNlgj2vxmp2_MlA7uarDU,21.671064890347996,49.59425574082594,25.434111815232498,33.76484973614033,81.69197757427509,21.991797887361965,170.85306196946365,94.62612738976112,78.96820655235878,33.810282927293045,62.1717953315148,50.730346092811,73.24810908390926,14.506988121913029
_UIZN2KX9YMinrn-UkUP23ta1UIIA6CSbAKoPgiIMcg,23.023522226434004,48.75873144049393,27.42828173386423,32.825999912462734,88.71139947991622,25.428146312111302,164.2302928723787,85.63184698004471,76.01096524690327,34.96969875536467,60.82913699902986,46.92019251773232,68.50495489020096,15.157094227640252
a0iE7PPHJxEy8GXFpMtwTdy5QNfOL8F8oB1XDoNi7jI,22.152681623186385,47.31498827253069,29.47341755458287,34.54245104108538,94.19776480538505,24.355735778808594,167.52408926827567,100.11921146937779,79.47147042410714,32.36613845825195,59.203435625348774,55.30181394304548,77.85377393450055,14.902806418282646
aiwELnE51kqXxPdv9JD6ywIiY_pXUPkPf9VgdYfyLnM,25.5337815284729,51.247897148132324,32.03911113739014,37.12367534637451,105.398193359375,28.48667860031128,184.8660125732422,100.35325241088867,83.10644149780273,38.434020042419434,72.34834861755371,53.00362968444824,88.64938926696777,17.954034328460693
an68KPiV2AF5miGBG1uFJ5V62AqEkVCvmv_4UhvMmk0,21.88314692179362,47.02155049641927,24.910241444905598,30.770888646443684,86.05005645751953,23.6339906056722,162.0205535888672,85.51158650716145,74.33329264322917,31.69594955444336,58.43586349487305,45.15343348185221,68.33713785807292,15.458322525024414
c1EhFyDUVoxhuK5HC1z-Dkdeo8qB5g4ilw93VZpVnZQ,23.38509178161621,46.930601331922745,28.798192977905273,33.17741351657443,95.65948232014973,25.884492026435005,163.5365973578559,92.19012620713976,71.7606201171875,36.73979483710395,63.77280765109592,48.827379862467446,78.25721486409505,16.879521475897896
c7wfAQy-k3zLcCoh_C4htlLYfc9ErocIM0P3ZVahwfQ,25.592201777866908,60.15665145147415,33.826748439243865,39.78455588931129,98.98358662923177,28.858051754179456,198.41219148181733,103.1570318312872,96.37983921595982,39.627707163492836,74.04740905761719,57.62470009213402,90.51593308221726,18.44380742027646
fH5Ar9JCMOjv0J61UJlT-PnhGh6R2Z3xWHFldJ7I8a8,21.17295519510905,48.61926015218099,23.578033447265625,32.9700050354004,89.98917388916016,22.829291025797527,167.9800567626953,92.12561798095703,79.34583791097005,31.251340866088867,59.567097981770836,46.052163441975914,76.29455312093098,15.936302502950033
fKDrVNXxjZ9Y9A-iLCwppvYitS4zHXPB8Oa-W523kXQ,21.119068145751953,47.21040344238281,26.51019096374512,33.15081787109375,91.29849243164062,22.88995361328125,166.82395935058594,99.0720443725586,77.10115051269531,32.35831451416016,61.27036666870117,49.78347778320313,78.8883285522461,15.062088012695312
fUgWXoKIlc4DVwm0UIqSDLRA9WtjI5dhoo7OyzMvf2g,23.576072356280157,47.07207892922794,26.509225620942956,36.124946145450366,90.66019484576057,24.096200045417337,171.03372192382812,96.51573495303883,79.36500190286075,32.42384854485007,62.500806247486786,49.7532745810116,74.06732895795037,15.558675429400276
ftFYU5abWvEf6thIXIS7EffZUYReS67iNXOtogArIfw,23.598971366882324,49.5069580078125,28.203481674194336,33.62370681762695,96.9576644897461,25.467147827148438,169.73505401611328,96.69515991210938,77.44185256958008,37.348514556884766,66.24493408203125,50.46186637878418,82.3781509399414,16.267425537109375
gD2OOnNahi2AAnxxi2yPYSQOqv0U4Zv7NddwYPxp-mU,25.74184608459473,57.31727600097656,28.193113327026367,35.93346405029297,95.58307139078777,27.418790817260742,193.30095926920572,97.47851053873698,93.08669026692708,36.048407236735024,68.98979949951172,48.795457204182945,81.99805196126302,17.723171869913738
gfOnViSX9AGNiNRSILjuf5pri_P9P7f3ss5RgKIN364,21.033287048339844,45.02104949951172,23.30365562438965,35.558223724365234,83.36559295654297,21.39267349243164,155.86618041992188,87.74188995361328,70.36375427246094,30.7011661529541,56.47700500488281,48.6785888671875,69.73325347900389,14.346129417419435
hjG7-UJ-SuVAgiJ3WEgKdS2nc7fAwQ7iXJCP5oS9omg,23.33478021621704,47.47427201271057,33.588433265686035,38.96971654891968,112.17929601669312,26.234323501586914,170.1250514984131,109.13632297515869,78.730215549469,35.651814460754395,63.749553203582764,60.30969548225403,99.83424186706543,15.683738589286804
hxcg4D8WS1gANJ0diT0DL3bgOCwJB70sxMQ14rlbKVQ,26.011361810896133,52.36415354410807,35.90527757008871,41.49965402815077,103.77145279778375,29.351654953426785,183.32177056206598,99.65723292032878,80.62702454460992,38.975878185696075,71.50436210632324,58.64336925082736,85.40414237976074,17.739397896660698
iQA_dPlcY3Q8dzvohahJMX2HDG83FzUr9y0WX054FmU,23.480055809020996,47.744425773620605,28.999113082885742,34.36476230621338,108.46700477600098,26.09352207183838,169.8584442138672,97.81238746643066,75.56566047668457,38.97727394104004,65.41907119750977,50.53095817565918,92.4574089050293,16.870600223541256
kFu9zeGv2zVM4-Io14cPZ5XJIpp9KpjnRnO-u52-qFk,24.617521709865994,50.380694495307075,33.03630037660952,38.08930799696181,100.33883666992188,26.795911930225515,176.46667197898583,95.41134191442418,78.65783437093098,37.33929259688766,68.13173703794126,54.71882784808123,80.91058010525174,17.45705872994882
nREZ8AObIzCmwqwrD7QUBTNcuxc9yDGm6YPIgAmaw6o,24.791540712923616,49.96144351443729,28.78579552109177,35.845704568398965,99.80384909140098,26.091169924349398,172.64462981352935,95.62839920456345,79.40274872650971,35.349658141265046,64.40132842192779,50.346688554093646,85.83866779224293,16.58197964848699
pIAoqmGOHu9eodV7_u2NEqTY5uM_26Y7OvSyWYABzjo,24.968320437840053,51.90345001220703,31.465096064976283,36.473313740321565,99.46183722359794,27.48534665788923,183.0336434500558,100.20932006835938,84.25825718470982,36.10749026707241,68.25404357910156,51.13484900338309,82.13025937761579,17.133727073669434
pKKAZWxojdBbyA2c8wfgdxHnCNqVypehWNiBlKx-iLM,19.378039286686825,45.533629197340744,23.261599907508263,29.93946544940655,81.54842552771935,21.477407455444336,154.70511685884915,83.67157041109525,72.47373375525841,30.75268085186298,54.3998157794659,45.039309575007515,65.90503399188702,14.031048334561861
pdCgKful2WPOp1lYfGfHxhfjqK0cHU5DxC-WsJHAqvc,22.66346549987793,49.672889709472656,26.53338050842285,34.20834350585937,96.95018005371094,24.01754951477051,175.30799865722656,96.47663116455078,82.6083755493164,34.5738525390625,63.35382461547852,50.029685974121094,76.26789093017578,15.95995807647705
qR6MuUrdeXdoHbvy6y-uc78PRQe1wUvQ0AB2O80PIx8,20.627055358886718,45.62875671386719,26.358561325073243,35.903465270996094,89.99101257324219,23.01161918640137,164.4202423095703,92.25883026123049,75.0459701538086,32.77209701538086,59.39304428100586,51.31066055297852,78.73377990722656,14.124059295654297
thfv460GhSp05FB-peSpPMszbaqWGijDJhyy_bx40sA,24.972311496734623,47.344703674316406,32.66563892364502,37.29799461364746,102.07332420349121,28.71467876434326,173.8867950439453,102.65185356140137,77.0554027557373,36.68979072570801,66.75432777404784,56.404897689819336,86.56805038452148,17.7739315032959
wrHSTkProLSpm66reKuVm14kgLBncEgmjCPQeMDe6_g,21.72181987762451,47.241891860961914,25.330801963806152,31.903339385986328,88.39241790771484,24.616894721984863,163.7015151977539,90.71026611328125,73.183837890625,35.506216049194336,60.972280502319336,46.89344787597656,70.31475067138672,15.858985424041748
x-kSccAgyNrinXkHgp3Q4l7OpcnL3kxfpT0n4D5Wxzw,26.218749091738747,54.035372779482884,31.331614721389045,39.04603631155832,99.22734542120071,28.273405438377743,191.18676685151598,108.51466260637555,85.50280216761998,38.44627453031994,75.07576897030785,57.54956617809477,88.79885064987909,17.934120632353284
zd7KNStAd0g52jsmg9UjyqwiBNNr86naOoQvuxEctpQ,24.06535795756749,50.91016960144043,28.240986006600515,35.90335478101458,104.89962223597935,25.786267008100236,174.5805947440011,97.79331833975655,81.21273858206612,36.55158247266497,65.01609720502582,50.34836333138602,89.33162498474121,16.008550814219884
